name,city,country,IATA,latitude,longitude,population
Nevşehir Kapadokya Airport,Nevsehir,Turkey,NAV,38.7719,34.5345,1010591
Nice-Côte d'Azur Airport,Nice,France,NCE,43.6584014893,7.215869903560001,2613330
Newcastle Airport,Newcastle,United Kingdom,NCL,55.03749847412109,-1.6916699409484863,2070225
Sanday Airport,Sanday,United Kingdom,NDY,59.250301361083984,-2.576669931411743,38292
Ireland West Knock Airport,Connaught,Ireland,NOC,53.910301208496094,-8.818490028381348,435352
Newquay Cornwall Airport,Newquai,United Kingdom,NQY,50.44060134887695,-4.995409965515137,207326
Norrköping Airport,Norrkoeping,Sweden,NRK,58.58629989624024,16.250600814819336,87994
North Ronaldsay Airport,North Ronaldsay,United Kingdom,NRL,59.3675003052,-2.43443989754,27914
Weeze Airport,Weeze,Germany,NRN,51.6024017334,6.14216995239,2190886
Nantes Atlantique Airport,Nantes,France,NTE,47.153198242200006,-1.61073005199,3123226
Nuremberg Airport,Nuernberg,Germany,NUE,49.498699,11.078056,1799811
Narvik Framnes Airport,Narvik,Norway,NVK,68.436897277832,17.386699676514,12583
Norwich International Airport,Norwich,United Kingdom,NWI,52.6758003235,1.28278005123,518825
Stockholm Skavsta Airport,Stockholm,Sweden,NYO,58.78860092163086,16.912200927734375,545000
Odessa International Airport,Odessa,Ukraine,ODS,46.42679977416992,30.67650032043457,2512313
Örnsköldsvik Airport,Ornskoldsvik,Sweden,OER,63.40829849243164,18.989999771118164,63216
Ørland Airport,Orland,Norway,OLA,63.69889831542969,9.604000091552734,28543
Olbia Costa Smeralda Airport,Olbia,Italy,OLB,40.898701,9.51763,413876
Mostar International Airport,Mostar,Bosnia and Herzegovina,OMO,43.282901763916016,17.84589958190918,184976
Oradea International Airport,Oradea,Romania,OMR,47.025299072265625,21.90250015258789,502510
Zonguldak Airport,Zonguldak,Turkey,ONQ,41.506401062,32.0886001587,420810
Francisco de Sá Carneiro Airport,Porto,Portugal,OPO,41.2481002808,-8.68138980865,4886557
Örebro Airport,Orebro,Sweden,ORB,59.22370147705078,15.038000106811523,173488
Cork Airport,Cork,Ireland,ORK,51.84130096435547,-8.491109848022461,541669
Paris-Orly Airport,Paris,France,ORY,48.7233333,2.3794444,5985135
Åre Östersund Airport,Östersund,Sweden,OSD,63.194400787354,14.50030040741,76448
Osijek Airport,Osijek,Croatia,OSI,45.46269989013672,18.810199737548828,622997
Oslo Lufthavn,Oslo,Norway,OSL,60.121,11.0502,2075649
Ostrava Leos Janáček Airport,Ostrava,Czech Republic,OSR,49.6963005065918,18.111099243164062,783550
Ostend-Bruges International Airport,Ostend,Belgium,OST,51.1988983154,2.8622200489,185812
Namsos Høknesøra Airport,Namsos,Norway,OSY,64.472198486328,11.57859992981,51792
Henri Coandă International Airport,Bucharest,Romania,OTP,44.5711111,26.085,19187045
Oulu Airport,Oulu,Finland,OUL,64.930099487305,25.354600906372,159684
Asturias Airport,Aviles,Spain,OVD,43.5635986328125,-6.0346198081970215,742927
Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,47.867000579833984,35.31570053100586,1515302
Paderborn Lippstadt Airport,Paderborn,Germany,PAD,51.6141014099,8.616319656369999,658294
Paros National Airport,Paros,Greece,PAS,37.020495,25.113195,157199
Plovdiv International Airport,Plovdiv,Bulgaria,PDV,42.067799,24.8508,356974
Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy,PEG,43.095901,12.5132,309783
Perpignan-Rivesaltes (Llabanère) Airport,Perpignan,France,PGF,42.74039840698242,2.8706700801849365,393527
Périgueux-Bassillac Airport,Perigueux,France,PGX,45.19810104370117,0.815555989742279,293042
Glasgow Prestwick Airport,Prestwick,United Kingdom,PIK,55.5093994140625,-4.586669921875,755290
Poitiers-Biard Airport,Poitiers,France,PIS,46.58769989013672,0.3066659867763519,505361
Pajala Airport,Pajala,Sweden,PJA,67.24559783935547,23.06889915466309,53433
Palanga International Airport,Palanga,Lithuania,PLQ,55.97320175170898,21.093900680541992,380223
Parma Airport,Parma,Italy,PMF,44.824501,10.2964,356111
Palma De Mallorca Airport,Palma de Mallorca,Spain,PMI,39.551700592,2.73881006241,1488448
Falcone–Borsellino Airport,Palermo,Italy,PMO,38.175999,13.091,1344349
Pamplona Airport,Pamplona,Spain,PNA,42.77000045776367,-1.6463299989700315,219023
Pantelleria Airport,Pantelleria,Italy,PNL,36.816502,11.9689,395831
Pori Airport,Pori,Finland,POR,61.461700439453,21.799999237061,212571
Poznań-Ławica Airport,Poznan,Poland,POZ,52.4210014343,16.8262996674,1964660
Papa Westray Airport,Papa Westray,United Kingdom,PPW,59.351699829100006,-2.9002799987800003,37655
Václav Havel Airport Prague,Prague,Czech Republic,PRG,50.1008,14.26,6682584
Priština International Airport,Pristina,Serbia,PRN,42.5728,21.035801,1643822
Pisa International Airport,Pisa,Italy,PSA,43.683899,10.3927,2407422
Pescara International Airport,Pescara,Italy,PSR,42.431702,14.1811,649937
Pau Pyrénées Airport,Pau,France,PUF,43.380001068115234,-0.4186109900474548,489330
Pula Airport,Pula,Croatia,PUY,44.89350128173828,13.922200202941896,707596
Aktion National Airport,Preveza,Greece,PVK,38.92549896240234,20.765300750732425,280662
Porto Santo Airport,Porto Santo,Portugal,PXO,33.0733985901,-16.3500003815,31397
Rodez-Marcillac Airport,Rodez,France,RDZ,44.407901763916016,2.4826700687408447,388258
Reggio Calabria Airport,Reggio Calabria,Italy,REG,38.071201,15.6516,301754
Røst Airport,Røst,Norway,RET,67.527801513672,12.103300094604,13604
Reus Air Base,Reus,Spain,REU,41.14739990234375,1.1671700477600098,773221
Burgos Airport,Burgos,Spain,RGS,42.357601,-3.62076,418628
Diagoras Airport,Rhodos,Greece,RHO,36.405399322509766,28.086200714111328,1073123
Riga International Airport,Riga,Latvia,RIX,56.92359924316406,23.971099853515625,3060686
Rijeka Airport,Rijeka,Croatia,RJK,45.21689987182617,14.570300102233888,404585
Logroño-Agoncillo Airport,Logroño-Agoncillo,Spain,RJL,42.4609534888,-2.32223510742,285201
Rostock-Laage Airport,Laage,Germany,RLG,53.9182014465,12.2783002853,465515
Ronneby Airport,Ronneby,Sweden,RNB,56.266700744629,15.265000343323,157339
Bornholm Airport,Ronne,Denmark,RNN,55.06330108642578,14.759599685668944,173531
Rennes-Saint-Jacques Airport,Rennes,France,RNS,48.0694999695,-1.73478996754,668983
Røros Airport,Roros,Norway,RRS,62.578399658203,11.342300415039,41107
Rotterdam The Hague Airport,Rotterdam,Netherlands,RTM,51.956902,4.43722,1402277
"Rørvik Airport, Ryum",Rørvik,Norway,RVK,64.838302612305,11.14610004425,53179
Rovaniemi Airport,Rovaniemi,Finland,RVN,66.564796447754,25.830400466919,63467
"Moss Airport, Rygge",Rygge,Norway,RYG,59.378817,10.785439,704628
Rzeszów-Jasionka Airport,Rzeszow,Poland,RZE,50.1100006104,22.0189990997,2407564
Sabiha Gökçen International Airport,Istanbul,Turkey,SAW,40.898601532,29.3092002869,8075084
Sibiu International Airport,Sibiu,Romania,SBZ,45.78559875488281,24.09129905700684,1030302
Saarbrücken Airport,Saarbruecken,Germany,SCN,49.2145996094,7.10950994492,282635
Santiago de Compostela Airport,Santiago,Spain,SCQ,42.89630126953125,-8.415140151977539,2140860
Sundsvall-Härnösand Airport,Sundsvall,Sweden,SDL,62.528099060058594,17.443899154663086,108284
Sandane Airport (Anda),Sandane,Norway,SDN,61.830001831055,6.1058301925659,47683
Santander Airport,Santander,Spain,SDR,43.42710113525391,-3.82000994682312,1063205
Southend Airport,Southend,United Kingdom,SEN,51.5713996887207,0.6955559849739075,592418
Skellefteå Airport,Skelleftea,Sweden,SFT,64.62480163574219,21.07690048217773,101694
Sønderborg Airport,Soenderborg,Denmark,SGD,54.96440124511719,9.791729927062988,223896
Simferopol International Airport,Simferopol,Ukraine,SIP,45.05220031738281,33.975101470947266,1356781
Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina,SJJ,43.82460021972656,18.331499099731445,1238177
Skien Airport,Skien,Norway,SKE,59.185001373291016,9.566940307617188,95053
Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,40.51969909667969,22.97089958190918,2596919
Stokmarknes Skagen Airport,Stokmarknes,Norway,SKN,68.578826904297,15.033416748047,22943
Skopje Alexander the Great Airport,Skopje,Macedonia,SKP,41.961601,21.621401,2042064
Skiros Airport,Skiros,Greece,SKU,38.9676017761,24.4871997833,241504
Salamanca Airport,Salamanca,Spain,SLM,40.95209884643555,-5.501989841461182,304651
Samos Airport,Samos,Greece,SMI,37.68999862670898,26.911699295043945,435771
Shannon Airport,Shannon,Ireland,SNN,52.702,-8.92482,604466
Sofia Airport,Sofia,Bulgaria,SOF,42.69669342041016,23.411436080932617,3831150
Sogndal Airport,Sogndal,Norway,SOG,61.156101,7.13778,149134
Sørkjosen Airport,Sorkjosen,Norway,SOJ,69.786796569824,20.959400177002,18193
Southampton Airport,Southampton,United Kingdom,SOU,50.95029830932617,-1.3567999601364136,1100943
Stronsay Airport,Stronsay,United Kingdom,SOY,59.1553001404,-2.64139008522,37487
Split Airport,Split,Croatia,SPU,43.53889846801758,16.29800033569336,1394866
Stord Airport,Stord,Norway,SRP,59.791900634765625,5.340849876403809,61430
Sandnessjøen Airport (Stokka),Sandnessjoen,Norway,SSJ,65.956802368164,12.468899726868,24487
London Stansted Airport,London,United Kingdom,STN,51.8849983215,0.234999999404,6224874
Stuttgart Airport,Stuttgart,Germany,STR,48.6898994446,9.22196006775,4000233
Lamezia Terme Airport,Lamezia,Italy,SUF,38.905399,16.2423,943851
Satu Mare Airport,Satu Mare,Romania,SUJ,47.70330047607422,22.88570022583008,651415
Stavanger Airport Sola,Stavanger,Norway,SVG,58.876701354,5.6377801895,349003
Svolvær Helle Airport,Svolvær,Norway,SVJ,68.243301391602,14.669199943542,21332
Savonlinna Airport,Savonlinna,Finland,SVL,61.943099975586,28.945100784302,281116
Sevilla Airport,Sevilla,Spain,SVQ,37.417999267578125,-5.8931097984313965,2447434
Strasbourg Airport,Strasbourg,France,SXB,48.53829956054688,7.628230094909668,1233021
Berlin-Schönefeld Airport,Berlin,Germany,SXF,52.380001,13.5225,4750147
Stornoway Airport,Stornoway,United Kingdom,SYY,58.215599060058594,-6.331110000610352,33506
Salzburg Airport,Salzburg,Austria,SZG,47.7933006287,13.0043001175,1150277
"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,SZZ,53.584701538100006,14.9021997452,646831
Tartu Airport,Tartu,Estonia,TAY,58.3074989319,26.690399169900004,249339
Tekirdağ Çorlu Airport,Çorlu,Turkey,TEQ,41.13819885253906,27.919099807739254,314221
Podgorica Airport,Podgorica,Montenegro,TGD,42.359402,19.2519,887336
Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,TGM,46.46770095825195,24.412500381469727,763335
Trollhättan-Vänersborg Airport,Trollhattan,Sweden,THN,58.31809997558594,12.345000267028809,116278
Tirana International Airport Mother Teresa,Tirana,Albania,TIA,41.4146995544,19.7206001282,1214573
Tivat Airport,Tivat,Montenegro,TIV,42.40470123291016,18.72330093383789,567354
Turku Airport,Turku,Finland,TKU,60.514099121094,22.262800216675,258711
Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,59.41329956049999,24.8327999115,928161
Toulon-Hyères Airport,Hyeres,France,TLN,43.0973014832,6.14602994919,147704
Toulouse-Blagnac Airport,Toulouse,France,TLS,43.629101,1.36382,2635768
Tampere-Pirkkala Airport,Tampere,Finland,TMP,61.414100646973,23.604400634766,377848
"Tromsø Airport,",Tromso,Norway,TOS,69.68329620361328,18.91889953613281,88973
Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,TPS,37.9114,12.488,1001207
Trondheim Airport Værnes,Trondheim,Norway,TRD,63.4578018,10.9239998,294808
Tiree Airport,Tiree,United Kingdom,TRE,56.49919891357422,-6.869170188903809,82010
"Sandefjord Airport, Torp",Sandefjord,Norway,TRF,59.1866989136,10.258600235,624578
Turin Airport,Torino,Italy,TRN,45.200802,7.64963,1486798
Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,TRS,45.827499,13.4722,587732
Treviso-Sant'Angelo Airport,Treviso,Italy,TSF,45.648399,12.1944,1631185
Timişoara Traian Vuia Airport,Timisoara,Romania,TSR,45.80989837646485,21.337900161743164,1493924
Tours-Val-de-Loire Airport,Tours,France,TUF,47.4322013855,0.727605998516,569458
Berlin-Tegel Airport,Berlin,Germany,TXL,52.5597,13.2877,6993777
Torsby Airport,Torsby,Sweden,TYF,60.1576004028,12.991299629199998,137370
Tuzla International Airport,Null,Bosnia and Herzegovina,TZL,44.45869827270508,18.72480010986328,433925
Trabzon International Airport,Trabzon,Turkey,TZX,40.99509811401367,39.78969955444336,1050584
Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,48.6343002319336,22.263399124145508,750192
Quimper-Cornouaille Airport,Quimper,France,UIP,47.97499847412109,-4.167789936065674,159771
Belbek Airport,Sevastopol,Ukraine,UKS,44.688999176,33.570999145500004,762256
Umeå Airport,Umea,Sweden,UME,63.791801452637,20.282800674438,187701
Kuressaare Airport,Kuressaare,Estonia,URE,58.22990036010742,22.50950050354004,113863
Vaasa Airport,Vaasa,Finland,VAA,63.050701141357,21.762199401855,120230
Van Ferit Melen Airport,Van,Turkey,VAN,38.46820068359375,43.332298278808594,1973162
Varna Airport,Varna,Bulgaria,VAR,43.232101,27.8251,2664683
Sivas Nuri Demirağ Airport,Sivas,Turkey,VAS,39.813801,36.9035,1264726
"Vardø Airport, Svartnes",Vardø,Norway,VAW,70.355400085449,31.044900894165,60094
Visby Airport,Visby,Sweden,VBY,57.662799835205,18.346200942993,130027
Venice Marco Polo Airport,Venice,Italy,VCE,45.505299,12.3519,3445626
Leirin Airport,Fagernes,Norway,VDB,61.015598297119,9.2880601882935,67549
Vadsø Airport,Vadsø,Norway,VDS,70.065299987793,29.844699859619,134212
Vigo Airport,Vigo,Spain,VGO,42.2318000793457,-8.62677001953125,691994
Vilhelmina Airport,Vilhelmina,Sweden,VHM,64.5791015625,16.833599090576172,86249
Vienna International Airport,Vienna,Austria,VIE,48.110298156738,16.569700241089,10462317
Valencia Airport,Valencia,Spain,VLC,39.4893,-0.481625,2081588
Valladolid Airport,Valladolid,Spain,VLL,41.7061004639,-4.85194015503,357851
Anglesey Airport,Angelsey,United Kingdom,VLY,53.2481002808,-4.53533983231,200143
Vilnius International Airport,Vilnius,Lithuania,VNO,54.634102,25.285801,3653271
Nea Anchialos Airport,Nea Anghialos,Greece,VOL,39.21960067749024,22.794300079345703,266204
Verona Villafranca Airport,Villafranca,Italy,VRN,45.395699,10.8885,1238865
Stockholm Västerås Airport,Vasteras,Sweden,VST,59.58940124511719,16.63360023498535,104459
Växjö Kronoberg Airport,Vaxjo,Sweden,VXO,56.92910003662109,14.727999687194824,248936
Waterford Airport,Waterford,Ireland,WAT,52.187198638916016,-7.086959838867188,127880
Warsaw Chopin Airport,Warsaw,Poland,WAW,52.1656990051,20.9671001434,9320245
Wick Airport,Wick,United Kingdom,WIC,58.45890045166016,-3.09306001663208,34875
Modlin Airport,Warsaw,Poland,WMI,52.451099,20.6518,3042416
Copernicus Wrocław Airport,Wroclaw,Poland,WRO,51.1026992798,16.885799408,3854959
Westray Airport,Westray,United Kingdom,WRY,59.3502998352,-2.95000004768,29496
Châlons-Vatry Airport,Chalons,France,XCR,48.7733333333,4.206111111,200845
Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,53.5352783203125,9.835556030273438,247720
Jerez Airport,Jerez,Spain,XRY,36.74459838867188,-6.060110092163086,1006267
Zadar Airport,Zadar,Croatia,ZAD,44.108299,15.3467,927772
Zagreb Airport,Zagreb,Croatia,ZAG,45.7429008484,16.0687999725,1625633
Zaragoza Air Base,Zaragoza,Spain,ZAZ,41.66619873046875,-1.0415500402450562,477943
Zweibrücken Airport,Zweibruecken,Germany,ZQW,49.2094,7.40056,352341
Zürich Airport,Zurich,Switzerland,ZRH,47.464699,8.54917,8014320
"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,ZTH,37.7509,20.8843,300798
